id_venda,cliente_id,codFilial,nm_filial,cidade_filial,estado_filial,dt_venda,categoria_prod,subcategoria,produto,qtd,vl_unit,vl_total,total_sem_desconto,forma_pgto,canal_venda,flag_campanha,status_venda
679,345,CTR,Centro,"São Paulo",SP,2024-10-14,Mercearia,Grãos,"Arroz 5kg",2,18.00,36.00,36.00,Credito,"Loja física",0,PAGO
680,11,CTR,Centro,"São Paulo",SP,2024-12-04,Mercearia,Massas,"Arroz 5kg",2,8.00,16.00,16.00,Dinheiro,"Loja física",0,CANCELADO
681,438,NRT,Norte,Belém,PA,2024-03-13,Higiene,Nao_Informado,"Creme dental",3,7.00,21.00,21.00,Credito,Site,0,PAGO
682,265,SL,Sul,"Porto Alegre",RS,2024-06-26,Higiene,Cabelo,"Shampoo 300ml",1,7.00,7.00,7.00,Credito,"Loja física",0,PAGO
683,760,CTR,Centro,"São Paulo",SP,2025-04-14,Papelaria,Cadernos,"Caneta preta",2,7.50,15.00,15.00,Credito,Site,0,PAGO
684,342,SL,Sul,"Porto Alegre",RS,2024-02-22,Higiene,Nao_Informado,"Creme dental",3,14.00,42.00,42.00,Debito,APP,0,PAGO
685,307,NRT,Norte,Belém,PA,2024-03-19,Higiene,Cabelo,"Creme dental",5,4.00,20.00,20.00,Credito,Site,0,PAGO
686,758,CTR,Centro,"São Paulo",SP,2025-06-30,Mercearia,Grãos,"Biscoito recheado",2,6.00,12.00,12.00,Credito,APP,0,PAGO
687,526,SL,Sul,"Porto Alegre",RS,2024-03-29,Papelaria,Canetas,"Lápis de cor",3,25.00,75.00,75.00,Debito,"Loja física",0,CANCELADO
688,714,CTR,Centro,"São Paulo",SP,2024-03-16,Papelaria,Nao_Informado,"Caderno universitário",5,7.50,37.50,37.50,Debito,Site,0,PAGO
689,105,NRT,Norte,Belém,PA,2024-11-21,Mercearia,Grãos,"Arroz 5kg",4,12.00,48.00,48.00,Debito,Nao_Informado,0,PAGO
690,181,SL,Sul,"Porto Alegre",RS,2025-01-04,Higiene,Oral,"Creme dental",5,14.00,70.00,70.00,Credito,"Loja física",0,PAGO
691,19,CTR,Centro,"São Paulo",SP,2024-07-19,Bebidas,Nao_Informado,"Chá gelado 1L",5,12.00,60.00,60.00,Credito,Nao_Informado,0,CANCELADO
692,520,SL,Sul,"Porto Alegre",RS,2024-01-11,Bebidas,Refrigerantes,"Água mineral 500ml",2,9.00,18.00,18.00,Credito,Nao_Informado,0,PAGO
693,281,CTR,Centro,"São Paulo",SP,2024-08-02,Mercearia,Snacks,"Arroz 5kg",4,12.00,48.00,48.00,Credito,Site,0,PAGO
694,146,CTR,Centro,"São Paulo",SP,2025-03-04,Mercearia,Massas,"Feijão 1kg",5,6.00,30.00,30.00,Credito,Site,1,PAGO
695,596,CTR,Centro,"São Paulo",SP,2024-06-04,Higiene,Cabelo,"Desodorante aerosol",2,14.00,28.00,28.00,Dinheiro,Nao_Informado,0,CANCELADO
696,387,NRT,Norte,Belém,PA,2024-10-30,Papelaria,Mochilas,"Lápis de cor",3,25.00,75.00,75.00,Debito,Site,0,PAGO
697,562,CTR,Centro,"São Paulo",SP,2024-04-19,Bebidas,Nao_Informado,"Suco de laranja 1L",2,3.00,6.00,6.00,Credito,"Loja física",0,PAGO
698,100,NRT,Norte,Belém,PA,2024-12-30,Bebidas,Nao_Informado,"Suco de laranja 1L",4,12.00,48.00,48.00,Debito,Site,0,PAGO
699,399,CTR,Centro,"São Paulo",SP,2024-04-22,Bebidas,Água,"Suco de laranja 1L",1,3.00,3.00,3.00,Debito,Nao_Informado,0,PAGO
700,755,CTR,Centro,"São Paulo",SP,2025-05-06,Higiene,Nao_Informado,"Creme dental",4,11.00,44.00,44.00,Debito,APP,0,PAGO
701,125,CTR,Centro,"São Paulo",SP,2024-07-03,Mercearia,Massas,"Arroz 5kg",2,4.00,8.00,8.00,Credito,APP,0,PAGO
702,402,NRT,Norte,Belém,PA,2024-08-10,Papelaria,Cadernos,"Caneta preta",5,15.00,75.00,75.00,Debito,Site,0,PAGO
703,754,NRT,Norte,Belém,PA,2024-04-08,Papelaria,Cadernos,"Caderno universitário",4,15.00,60.00,60.00,Dinheiro,APP,0,PAGO
704,345,CTR,Centro,"São Paulo",SP,2024-01-06,Mercearia,Nao_Informado,"Biscoito recheado",2,4.00,0.00,8.00,Credito,APP,0,PAGO
705,364,SL,Sul,"Porto Alegre",RS,2025-06-26,Mercearia,Nao_Informado,"Barra de cereal",2,18.00,36.00,36.00,Debito,Nao_Informado,0,PAGO
706,164,SL,Sul,"Porto Alegre",RS,2024-06-16,Mercearia,Nao_Informado,"Arroz 5kg",5,18.00,90.00,90.00,Credito,APP,0,PAGO
707,456,CTR,Centro,"São Paulo",SP,2024-03-26,Higiene,Cabelo,"Desodorante aerosol",4,4.00,16.00,16.00,Credito,"Loja física",0,PAGO
708,624,SL,Sul,"Porto Alegre",RS,2025-06-01,Mercearia,Massas,"Barra de cereal",5,6.00,30.00,30.00,Dinheiro,"Loja física",0,PAGO
709,98,CTR,Centro,"São Paulo",SP,2024-01-21,Papelaria,"Material artístico","Lápis de cor",3,25.00,75.00,75.00,Debito,"Loja física",0,CANCELADO
710,456,NRT,Norte,Belém,PA,2024-09-10,Higiene,Banho,"Desodorante aerosol",5,4.00,20.00,20.00,Debito,APP,0,PAGO
711,734,NRT,Norte,Belém,PA,2024-12-24,Mercearia,Nao_Informado,"Biscoito recheado",3,12.00,36.00,36.00,Debito,Site,0,CANCELADO
712,608,CTR,Centro,"São Paulo",SP,2024-05-21,Mercearia,Snacks,"Feijão 1kg",2,18.00,36.00,36.00,Dinheiro,"Loja física",0,PAGO
713,643,CTR,Centro,"São Paulo",SP,2024-05-19,Higiene,Cabelo,"Desodorante aerosol",4,11.00,44.00,44.00,Debito,Nao_Informado,0,PAGO
714,697,CTR,Centro,"São Paulo",SP,2024-01-04,Higiene,Oral,"Creme dental",5,11.00,55.00,55.00,Debito,APP,0,CANCELADO
715,470,CTR,Centro,"São Paulo",SP,2024-11-05,Bebidas,Sucos,"Chá gelado 1L",5,12.00,60.00,60.00,Debito,Site,0,PAGO
716,679,CTR,Centro,"São Paulo",SP,2024-09-28,Higiene,Banho,"Creme dental",2,4.00,8.00,8.00,Credito,Nao_Informado,0,NAO_INFORMADO
717,63,CTR,Centro,"São Paulo",SP,2024-02-10,Papelaria,Nao_Informado,"Caderno universitário",3,25.00,75.00,75.00,Credito,APP,0,PAGO
718,313,SL,Sul,"Porto Alegre",RS,2024-07-13,Mercearia,Nao_Informado,"Barra de cereal",4,8.00,32.00,32.00,Credito,Site,0,NAO_INFORMADO
719,380,CTR,Centro,"São Paulo",SP,2024-08-30,Papelaria,Cadernos,"Caderno 10 matérias",2,5.00,10.00,10.00,Dinheiro,Nao_Informado,0,PAGO
720,750,NRT,Norte,Belém,PA,2024-12-30,Higiene,Oral,"Sabonete em barra",5,11.00,55.00,55.00,Debito,Site,0,PAGO
721,12,CTR,Centro,"São Paulo",SP,2024-02-23,Papelaria,Nao_Informado,"Caneta preta",2,15.00,30.00,30.00,Credito,"Loja física",0,PAGO
722,278,CTR,Centro,"São Paulo",SP,2025-03-13,Bebidas,Água,"Suco de laranja 1L",5,12.00,60.00,60.00,Credito,Site,1,PAGO
723,40,SL,Sul,"Porto Alegre",RS,2025-02-14,Papelaria,Canetas,"Caderno 10 matérias",4,10.00,40.00,40.00,Debito,APP,1,CANCELADO
724,9,CTR,Centro,"São Paulo",SP,2024-07-01,Bebidas,Sucos,"Suco de laranja 1L",3,9.00,27.00,27.00,Credito,Nao_Informado,0,PAGO
725,616,NRT,Norte,Belém,PA,2024-10-22,Higiene,Oral,"Shampoo 300ml",1,7.00,7.00,7.00,Debito,"Loja física",0,PAGO
726,58,CTR,Centro,"São Paulo",SP,2024-12-22,Papelaria,Nao_Informado,"Caderno universitário",4,7.50,30.00,30.00,Credito,Nao_Informado,0,CANCELADO
727,791,NRT,Norte,Belém,PA,2024-05-26,Bebidas,Nao_Informado,"Suco de laranja 1L",5,7.00,35.00,35.00,Credito,Site,0,PAGO
728,321,CTR,Centro,"São Paulo",SP,2024-11-08,Papelaria,"Material artístico","Caderno 10 matérias",5,10.00,50.00,50.00,Debito,"Loja física",0,PAGO
729,614,CTR,Centro,"São Paulo",SP,2024-02-23,Papelaria,Mochilas,"Caneta preta",4,10.00,40.00,40.00,Credito,APP,0,PAGO
730,201,CTR,Centro,"São Paulo",SP,2024-10-31,Papelaria,"Material artístico","Caderno 10 matérias",3,25.00,75.00,75.00,Debito,Nao_Informado,0,PAGO
731,32,CTR,Centro,"São Paulo",SP,2024-07-27,Mercearia,Grãos,"Macarrão 500g",5,6.00,30.00,30.00,Credito,APP,0,CANCELADO
732,39,SL,Sul,"Porto Alegre",RS,2025-06-17,Higiene,Nao_Informado,"Shampoo 300ml",5,4.00,20.00,20.00,Debito,Nao_Informado,0,PAGO
733,126,CTR,Centro,"São Paulo",SP,2025-03-21,Higiene,Oral,"Desodorante aerosol",3,7.00,21.00,21.00,Debito,"Loja física",0,PAGO
734,286,CTR,Centro,"São Paulo",SP,2024-04-19,Higiene,Nao_Informado,"Sabonete em barra",4,14.00,56.00,56.00,Debito,Nao_Informado,0,CANCELADO
735,620,CTR,Centro,"São Paulo",SP,2024-11-13,Bebidas,Nao_Informado,"Chá gelado 1L",3,7.00,21.00,21.00,Debito,"Loja física",0,PAGO
736,592,CTR,Centro,"São Paulo",SP,2024-02-19,Papelaria,Nao_Informado,"Caderno universitário",3,7.50,22.50,22.50,Debito,Nao_Informado,0,PAGO
737,527,CTR,Centro,"São Paulo",SP,2024-10-21,Bebidas,Nao_Informado,"Chá gelado 1L",5,7.00,35.00,35.00,Credito,Nao_Informado,0,PAGO
738,114,NRT,Norte,Belém,PA,2024-12-22,Papelaria,Canetas,"Caderno universitário",1,15.00,15.00,15.00,Debito,"Loja física",0,PAGO
739,84,NRT,Norte,Belém,PA,2024-07-11,Higiene,Banho,"Creme dental",5,11.00,55.00,55.00,Credito,"Loja física",0,PAGO
740,401,CTR,Centro,"São Paulo",SP,2024-07-30,Papelaria,Cadernos,"Caderno universitário",2,5.00,10.00,10.00,Debito,"Loja física",0,PAGO
741,225,SL,Sul,"Porto Alegre",RS,2024-10-22,Papelaria,Cadernos,"Lápis de cor",5,25.00,125.00,125.00,Credito,Nao_Informado,0,PAGO
742,434,CTR,Centro,"São Paulo",SP,2025-01-14,Mercearia,Grãos,"Feijão 1kg",1,8.00,8.00,8.00,Credito,Nao_Informado,0,PAGO
743,763,CTR,Centro,"São Paulo",SP,2024-11-22,Papelaria,Cadernos,"Mochila escolar",2,25.00,50.00,50.00,Debito,APP,0,NAO_INFORMADO
744,250,CTR,Centro,"São Paulo",SP,2024-11-10,Higiene,Banho,"Sabonete em barra",5,11.00,55.00,55.00,Debito,"Loja física",0,PAGO
745,667,SL,Sul,"Porto Alegre",RS,2024-03-03,Higiene,Banho,"Creme dental",5,14.00,70.00,70.00,Credito,Nao_Informado,0,PAGO
746,215,CTR,Centro,"São Paulo",SP,2024-12-23,Bebidas,Sucos,"Refrigerante cola 2L",1,7.00,7.00,7.00,Debito,"Loja física",0,PAGO
747,396,CTR,Centro,"São Paulo",SP,2024-10-25,Higiene,Cabelo,"Desodorante aerosol",5,7.00,35.00,35.00,Credito,"Loja física",0,PAGO
748,521,SL,Sul,"Porto Alegre",RS,2025-02-06,Higiene,Nao_Informado,"Shampoo 300ml",4,4.00,16.00,16.00,Debito,Nao_Informado,1,PAGO
749,262,CTR,Centro,"São Paulo",SP,2024-09-12,Bebidas,Refrigerantes,"Chá gelado 1L",1,3.00,3.00,3.00,Dinheiro,Nao_Informado,0,PAGO
750,307,CTR,Centro,"São Paulo",SP,2024-07-28,Higiene,Oral,"Sabonete em barra",3,4.00,12.00,12.00,Debito,"Loja física",0,PAGO
751,433,CTR,Centro,"São Paulo",SP,2024-08-07,Mercearia,Nao_Informado,"Macarrão 500g",3,8.00,24.00,24.00,Debito,APP,0,PAGO
752,46,SL,Sul,"Porto Alegre",RS,2024-08-04,Higiene,Nao_Informado,"Desodorante aerosol",3,4.00,12.00,12.00,Debito,Site,0,PAGO
753,724,SL,Sul,"Porto Alegre",RS,2024-10-03,Mercearia,Snacks,"Barra de cereal",4,6.00,24.00,24.00,Credito,APP,0,PAGO
754,99,SL,Sul,"Porto Alegre",RS,2024-07-15,Bebidas,Refrigerantes,"Suco de laranja 1L",3,5.00,15.00,15.00,Credito,Nao_Informado,0,PAGO
755,750,NRT,Norte,Belém,PA,2024-04-29,Mercearia,Nao_Informado,"Feijão 1kg",4,12.00,0.00,48.00,Credito,"Loja física",0,PAGO
756,653,SL,Sul,"Porto Alegre",RS,2024-04-25,Higiene,Banho,"Shampoo 300ml",5,7.00,35.00,35.00,Credito,"Loja física",0,PAGO
757,36,SL,Sul,"Porto Alegre",RS,2024-06-23,Bebidas,Nao_Informado,"Chá gelado 1L",2,3.00,6.00,6.00,Credito,"Loja física",0,PAGO
758,800,CTR,Centro,"São Paulo",SP,2024-10-05,Mercearia,Nao_Informado,"Macarrão 500g",1,18.00,18.00,18.00,Credito,APP,0,PAGO
759,155,CTR,Centro,"São Paulo",SP,2025-04-21,Higiene,Oral,"Desodorante aerosol",2,7.00,14.00,14.00,Debito,Site,0,PAGO
760,220,CTR,Centro,"São Paulo",SP,2024-01-15,Mercearia,Nao_Informado,"Macarrão 500g",1,18.00,18.00,18.00,Credito,Site,0,PAGO
761,153,NRT,Norte,Belém,PA,2024-04-11,Higiene,Nao_Informado,"Shampoo 300ml",1,7.00,7.00,7.00,Credito,APP,0,CANCELADO
762,420,NRT,Norte,Belém,PA,2025-02-28,Papelaria,Cadernos,"Caneta azul",5,15.00,75.00,75.00,Credito,Nao_Informado,1,PAGO
763,92,CTR,Centro,"São Paulo",SP,2024-01-13,Mercearia,Massas,"Biscoito recheado",2,6.00,12.00,12.00,Debito,"Loja física",0,PAGO
764,26,NRT,Norte,Belém,PA,2024-03-18,Bebidas,Água,"Água mineral 500ml",4,3.00,12.00,12.00,Credito,"Loja física",0,CANCELADO
765,149,CTR,Centro,"São Paulo",SP,2024-04-25,Bebidas,Água,"Suco de laranja 1L",2,7.00,14.00,14.00,Credito,APP,0,PAGO
766,12,NRT,Norte,Belém,PA,2024-10-03,Bebidas,Água,"Chá gelado 1L",4,5.00,20.00,20.00,Dinheiro,APP,0,PAGO
767,419,CTR,Centro,"São Paulo",SP,2024-12-27,Papelaria,Nao_Informado,"Caneta preta",5,10.00,50.00,50.00,Dinheiro,APP,0,CANCELADO
768,135,CTR,Centro,"São Paulo",SP,2024-02-24,Papelaria,Nao_Informado,"Lápis de cor",1,10.00,10.00,10.00,Credito,APP,0,PAGO
769,453,SL,Sul,"Porto Alegre",RS,2024-07-30,Bebidas,Nao_Informado,"Chá gelado 1L",5,9.00,45.00,45.00,Credito,"Loja física",0,PAGO
770,307,CTR,Centro,"São Paulo",SP,2024-11-15,Papelaria,Nao_Informado,"Caderno 10 matérias",5,5.00,25.00,25.00,Debito,APP,0,PAGO
771,438,CTR,Centro,"São Paulo",SP,2024-02-14,Mercearia,Nao_Informado,"Barra de cereal",2,6.00,12.00,12.00,Credito,Site,0,PAGO
772,230,SL,Sul,"Porto Alegre",RS,2025-04-04,Higiene,Oral,"Creme dental",4,7.00,28.00,28.00,Credito,"Loja física",0,PAGO
773,750,SL,Sul,"Porto Alegre",RS,2024-06-17,Papelaria,Canetas,"Caderno universitário",1,5.00,0.00,5.00,Debito,APP,0,PAGO
774,4,CTR,Centro,"São Paulo",SP,2025-02-16,Papelaria,Nao_Informado,"Mochila escolar",2,5.00,10.00,10.00,Credito,"Loja física",1,NAO_INFORMADO
775,241,CTR,Centro,"São Paulo",SP,2024-04-04,Mercearia,Nao_Informado,"Arroz 5kg",4,18.00,72.00,72.00,Debito,Nao_Informado,0,PAGO
776,718,CTR,Centro,"São Paulo",SP,2024-02-15,Papelaria,Nao_Informado,"Caneta preta",4,10.00,40.00,40.00,Credito,Site,0,PAGO
777,312,CTR,Centro,"São Paulo",SP,2024-02-12,Papelaria,Nao_Informado,"Caderno 10 matérias",3,5.00,15.00,15.00,Credito,Site,0,PAGO
778,681,CTR,Centro,"São Paulo",SP,2024-11-12,Papelaria,Cadernos,"Caneta azul",2,10.00,20.00,20.00,Debito,"Loja física",0,PAGO
779,415,CTR,Centro,"São Paulo",SP,2024-09-13,Higiene,Nao_Informado,"Shampoo 300ml",1,4.00,4.00,4.00,Dinheiro,"Loja física",0,PAGO
780,228,NRT,Norte,Belém,PA,2024-04-03,Higiene,Nao_Informado,"Creme dental",1,7.00,7.00,7.00,Credito,Site,0,CANCELADO
781,233,CTR,Centro,"São Paulo",SP,2025-05-23,Bebidas,Sucos,"Chá gelado 1L",3,5.00,15.00,15.00,Debito,"Loja física",0,PAGO
782,143,NRT,Norte,Belém,PA,2024-06-12,Bebidas,Refrigerantes,"Refrigerante cola 2L",4,3.00,12.00,12.00,Credito,Site,0,PAGO
783,178,CTR,Centro,"São Paulo",SP,2025-02-11,Papelaria,Mochilas,"Caneta preta",5,5.00,25.00,25.00,Credito,APP,1,PAGO
784,131,NRT,Norte,Belém,PA,2024-04-01,Higiene,Banho,"Creme dental",1,7.00,0.00,0.00,Debito,Site,0,PAGO
785,184,CTR,Centro,"São Paulo",SP,2024-06-08,Higiene,Banho,"Creme dental",2,7.00,14.00,14.00,Credito,Site,0,CANCELADO
786,375,CTR,Centro,"São Paulo",SP,2024-01-26,Higiene,Cabelo,"Creme dental",4,7.00,28.00,28.00,Debito,"Loja física",0,NAO_INFORMADO
787,696,CTR,Centro,"São Paulo",SP,2024-06-22,Mercearia,Nao_Informado,"Arroz 5kg",4,12.00,48.00,48.00,Debito,Nao_Informado,0,CANCELADO
788,79,SL,Sul,"Porto Alegre",RS,2025-02-13,Higiene,Nao_Informado,"Desodorante aerosol",5,11.00,55.00,55.00,Debito,"Loja física",1,PAGO
789,112,NRT,Norte,Belém,PA,2024-03-02,Bebidas,Nao_Informado,"Chá gelado 1L",3,5.00,15.00,15.00,Credito,APP,0,PAGO
790,114,SL,Sul,"Porto Alegre",RS,2025-03-05,Papelaria,Mochilas,"Lápis de cor",5,10.00,50.00,50.00,Credito,Site,1,PAGO
791,290,CTR,Centro,"São Paulo",SP,2024-06-25,Papelaria,Cadernos,"Caderno 10 matérias",5,15.00,75.00,75.00,Credito,APP,0,PAGO
792,295,CTR,Centro,"São Paulo",SP,2025-03-15,Papelaria,Nao_Informado,"Caderno universitário",7,5.00,35.00,35.00,Debito,"Loja física",1,PAGO
793,45,CTR,Centro,"São Paulo",SP,2024-01-19,Mercearia,Massas,"Arroz 5kg",3,8.00,24.00,24.00,Credito,APP,0,CANCELADO
794,541,NRT,Norte,Belém,PA,2024-05-01,Higiene,Banho,"Shampoo 300ml",4,7.00,28.00,28.00,Debito,Nao_Informado,0,NAO_INFORMADO
795,609,CTR,Centro,"São Paulo",SP,2024-07-26,Higiene,Nao_Informado,"Sabonete em barra",1,4.00,4.00,4.00,Credito,APP,0,CANCELADO
796,392,SL,Sul,"Porto Alegre",RS,2024-02-20,Higiene,Nao_Informado,"Desodorante aerosol",1,4.00,4.00,4.00,Credito,Site,0,PAGO
797,292,NRT,Norte,Belém,PA,2024-02-22,Higiene,Nao_Informado,"Creme dental",3,4.00,12.00,12.00,Debito,Site,0,PAGO
798,485,NRT,Norte,Belém,PA,2024-06-18,Higiene,Nao_Informado,"Sabonete em barra",4,7.00,28.00,28.00,Credito,APP,0,PAGO
799,114,CTR,Centro,"São Paulo",SP,2025-03-01,Higiene,Cabelo,"Shampoo 300ml",2,14.00,28.00,28.00,Credito,APP,1,PAGO
800,109,CTR,Centro,"São Paulo",SP,2024-08-20,Papelaria,Canetas,"Caneta azul",5,5.00,25.00,25.00,Credito,Site,0,CANCELADO
801,301,CTR,Centro,"São Paulo",SP,2025-05-27,Mercearia,Grãos,"Arroz 5kg",4,6.00,24.00,24.00,Debito,"Loja física",0,PAGO
802,683,CTR,Centro,"São Paulo",SP,2025-01-26,Papelaria,"Material artístico","Caneta preta",7,10.00,70.00,70.00,Credito,APP,1,CANCELADO
803,85,NRT,Norte,Belém,PA,2024-06-13,Papelaria,Nao_Informado,"Caderno 10 matérias",4,10.00,40.00,40.00,Credito,Nao_Informado,0,PAGO
804,414,CTR,Centro,"São Paulo",SP,2024-05-12,Mercearia,Snacks,"Arroz 5kg",1,18.00,18.00,18.00,Credito,Site,0,CANCELADO
805,110,CTR,Centro,"São Paulo",SP,2025-05-30,Higiene,Nao_Informado,"Sabonete em barra",1,11.00,11.00,11.00,Credito,Site,0,PAGO
806,714,NRT,Norte,Belém,PA,2024-07-25,Mercearia,Grãos,"Barra de cereal",3,6.00,18.00,18.00,Credito,Site,0,CANCELADO
807,643,SL,Sul,"Porto Alegre",RS,2024-10-09,Higiene,Nao_Informado,"Desodorante aerosol",1,11.00,11.00,11.00,Credito,"Loja física",0,PAGO
808,101,SL,Sul,"Porto Alegre",RS,2024-03-19,Mercearia,Grãos,"Barra de cereal",3,18.00,54.00,54.00,Credito,Site,0,PAGO
809,233,NRT,Norte,Belém,PA,2024-02-16,Higiene,Banho,"Shampoo 300ml",3,11.00,33.00,33.00,Credito,Site,0,PAGO
810,28,CTR,Centro,"São Paulo",SP,2025-04-24,Higiene,Cabelo,"Sabonete em barra",5,14.00,70.00,70.00,Credito,Nao_Informado,0,NAO_INFORMADO
811,499,CTR,Centro,"São Paulo",SP,2024-08-23,Bebidas,Água,"Suco de laranja 1L",5,3.00,15.00,15.00,Credito,"Loja física",0,PAGO
812,166,NRT,Norte,Belém,PA,2024-11-28,Mercearia,Snacks,"Feijão 1kg",4,18.00,72.00,72.00,Debito,APP,0,PAGO
813,140,SL,Sul,"Porto Alegre",RS,2024-11-03,Papelaria,"Material artístico","Lápis de cor",4,7.50,30.00,30.00,Dinheiro,APP,0,PAGO
814,129,CTR,Centro,"São Paulo",SP,2025-02-14,Papelaria,Nao_Informado,"Caneta preta",7,25.00,175.00,175.00,Debito,"Loja física",1,PAGO
815,59,SL,Sul,"Porto Alegre",RS,2025-06-19,Bebidas,Água,"Suco de laranja 1L",3,3.00,9.00,9.00,Debito,APP,0,PAGO
816,461,NRT,Norte,Belém,PA,2025-03-04,Papelaria,Mochilas,"Caderno 10 matérias",4,7.50,30.00,30.00,Debito,Nao_Informado,1,PAGO
817,743,NRT,Norte,Belém,PA,2024-05-10,Mercearia,Nao_Informado,"Macarrão 500g",5,4.00,20.00,20.00,Credito,APP,0,PAGO
818,149,NRT,Norte,Belém,PA,2024-01-31,Mercearia,Grãos,"Arroz 5kg",4,4.00,16.00,16.00,Debito,Site,0,CANCELADO
819,169,NRT,Norte,Belém,PA,2025-03-12,Papelaria,Mochilas,"Caderno universitário",6,25.00,150.00,150.00,Debito,Nao_Informado,1,PAGO
820,501,CTR,Centro,"São Paulo",SP,2024-02-03,Papelaria,Canetas,"Mochila escolar",2,7.50,0.00,15.00,Debito,"Loja física",0,NAO_INFORMADO
821,80,CTR,Centro,"São Paulo",SP,2024-09-29,Papelaria,"Material artístico","Mochila escolar",1,5.00,5.00,5.00,Credito,APP,0,PAGO
822,10,CTR,Centro,"São Paulo",SP,2024-07-17,Papelaria,Mochilas,"Mochila escolar",2,7.50,15.00,15.00,Credito,Site,0,PAGO
823,577,SL,Sul,"Porto Alegre",RS,2024-08-17,Bebidas,Nao_Informado,"Chá gelado 1L",2,12.00,0.00,24.00,Debito,"Loja física",0,PAGO
824,747,CTR,Centro,"São Paulo",SP,2024-11-28,Bebidas,Refrigerantes,"Suco de laranja 1L",5,5.00,25.00,25.00,Debito,APP,0,CANCELADO
825,357,SL,Sul,"Porto Alegre",RS,2024-06-12,Papelaria,Mochilas,"Mochila escolar",4,5.00,20.00,20.00,Debito,Nao_Informado,0,PAGO
826,365,CTR,Centro,"São Paulo",SP,2024-06-24,Mercearia,Nao_Informado,"Biscoito recheado",3,18.00,54.00,54.00,Credito,Nao_Informado,0,PAGO
827,754,CTR,Centro,"São Paulo",SP,2024-07-30,Papelaria,Canetas,"Caderno 10 matérias",5,5.00,25.00,25.00,Debito,APP,0,PAGO
828,718,NRT,Norte,Belém,PA,2024-07-09,Mercearia,Nao_Informado,"Macarrão 500g",3,8.00,24.00,24.00,Debito,APP,0,CANCELADO
829,172,SL,Sul,"Porto Alegre",RS,2024-12-22,Mercearia,Snacks,"Macarrão 500g",1,6.00,6.00,6.00,Credito,Site,0,PAGO
830,541,SL,Sul,"Porto Alegre",RS,2024-08-19,Mercearia,Nao_Informado,"Barra de cereal",5,18.00,90.00,90.00,Credito,APP,0,PAGO
831,290,CTR,Centro,"São Paulo",SP,2024-06-15,Mercearia,Massas,"Barra de cereal",1,8.00,8.00,8.00,Dinheiro,APP,0,PAGO
832,58,NRT,Norte,Belém,PA,2024-10-02,Higiene,Oral,"Desodorante aerosol",3,7.00,21.00,21.00,Credito,Nao_Informado,0,PAGO
833,68,NRT,Norte,Belém,PA,2025-05-07,Papelaria,"Material artístico","Caderno universitário",5,10.00,50.00,50.00,Debito,Site,0,NAO_INFORMADO
834,720,CTR,Centro,"São Paulo",SP,2024-04-10,Mercearia,Massas,"Biscoito recheado",3,6.00,18.00,18.00,Debito,Site,0,PAGO
835,146,NRT,Norte,Belém,PA,2025-06-04,Papelaria,Nao_Informado,"Caneta preta",1,15.00,15.00,15.00,Credito,APP,0,PAGO
836,63,SL,Sul,"Porto Alegre",RS,2025-06-29,Mercearia,Grãos,"Macarrão 500g",1,8.00,8.00,8.00,Credito,"Loja física",0,PAGO
837,108,NRT,Norte,Belém,PA,2024-08-02,Bebidas,Sucos,"Refrigerante cola 2L",5,9.00,45.00,45.00,Dinheiro,APP,0,PAGO
838,643,CTR,Centro,"São Paulo",SP,2024-05-09,Papelaria,Nao_Informado,"Mochila escolar",2,10.00,20.00,20.00,Dinheiro,"Loja física",0,PAGO
839,442,CTR,Centro,"São Paulo",SP,2024-01-08,Higiene,Nao_Informado,"Shampoo 300ml",2,7.00,14.00,14.00,Debito,Nao_Informado,0,PAGO
840,297,CTR,Centro,"São Paulo",SP,2024-02-28,Higiene,Oral,"Sabonete em barra",5,11.00,55.00,55.00,Credito,APP,0,PAGO
841,415,NRT,Norte,Belém,PA,2024-11-24,Mercearia,Massas,"Barra de cereal",3,12.00,36.00,36.00,Credito,Site,0,CANCELADO
842,173,NRT,Norte,Belém,PA,2024-11-22,Mercearia,Grãos,"Arroz 5kg",3,4.00,12.00,12.00,Credito,Nao_Informado,0,PAGO
843,779,CTR,Centro,"São Paulo",SP,2024-11-03,Bebidas,Sucos,"Refrigerante cola 2L",1,5.00,5.00,5.00,Credito,"Loja física",0,PAGO
844,671,CTR,Centro,"São Paulo",SP,2024-06-28,Higiene,Nao_Informado,"Shampoo 300ml",4,4.00,16.00,16.00,Credito,Site,0,NAO_INFORMADO
845,292,CTR,Centro,"São Paulo",SP,2025-01-04,Papelaria,Cadernos,"Lápis de cor",2,25.00,50.00,50.00,Credito,APP,0,PAGO
846,475,CTR,Centro,"São Paulo",SP,2024-07-24,Papelaria,Cadernos,"Mochila escolar",2,15.00,30.00,30.00,Debito,"Loja física",0,PAGO
847,114,SL,Sul,"Porto Alegre",RS,2025-05-12,Higiene,Banho,"Desodorante aerosol",4,7.00,28.00,28.00,Debito,Site,0,PAGO
848,93,CTR,Centro,"São Paulo",SP,2024-11-29,Higiene,Nao_Informado,"Shampoo 300ml",2,4.00,8.00,8.00,Credito,Nao_Informado,0,PAGO
849,141,CTR,Centro,"São Paulo",SP,2024-09-22,Mercearia,Massas,"Biscoito recheado",3,8.00,24.00,24.00,Dinheiro,APP,0,PAGO
